requested_timestamp,symbol,name,error,datetime,open,high,low,close,volume,query_timestamp
2025-11-18 00:34 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:34 UTC,,,,,,,2025-11-18 00:34
2025-11-18 00:34 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:34 UTC,,,,,,,2025-11-18 00:34
2025-11-18 00:34 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:34 UTC,4032.0,4033.89990234375,4031.10009765625,4033.89990234375,101,2025-11-18 00:34
2025-11-18 00:35 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:35 UTC,,,,,,,2025-11-18 00:35
2025-11-18 00:35 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:35 UTC,,,,,,,2025-11-18 00:35
2025-11-18 00:35 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:35 UTC,4033.89990234375,4035.39990234375,4032.10009765625,4034.0,97,2025-11-18 00:35
2025-11-18 00:36 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:36 UTC,,,,,,,2025-11-18 00:36
2025-11-18 00:36 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:36 UTC,,,,,,,2025-11-18 00:36
2025-11-18 00:36 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:36 UTC,4034.39990234375,4035.300048828125,4033.300048828125,4033.89990234375,68,2025-11-18 00:36
2025-11-18 00:37 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:37 UTC,,,,,,,2025-11-18 00:37
2025-11-18 00:37 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:37 UTC,,,,,,,2025-11-18 00:37
2025-11-18 00:37 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:37 UTC,4035.0,4036.39990234375,4034.0,4036.39990234375,54,2025-11-18 00:37
2025-11-18 00:38 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:38 UTC,,,,,,,2025-11-18 00:38
2025-11-18 00:38 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:38 UTC,,,,,,,2025-11-18 00:38
2025-11-18 00:38 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:38 UTC,4036.5,4036.5,4035.300048828125,4035.300048828125,50,2025-11-18 00:38
2025-11-18 00:39 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:39 UTC,,,,,,,2025-11-18 00:39
2025-11-18 00:39 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:39 UTC,,,,,,,2025-11-18 00:39
2025-11-18 00:39 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:39 UTC,4035.699951171875,4038.699951171875,4035.699951171875,4038.5,88,2025-11-18 00:39
2025-11-18 00:40 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:40 UTC,,,,,,,2025-11-18 00:40
2025-11-18 00:40 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:40 UTC,,,,,,,2025-11-18 00:40
2025-11-18 00:40 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:40 UTC,4038.5,4038.5,4035.199951171875,4037.199951171875,54,2025-11-18 00:40
2025-11-18 00:41 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:41 UTC,,,,,,,2025-11-18 00:41
2025-11-18 00:41 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:41 UTC,,,,,,,2025-11-18 00:41
2025-11-18 00:41 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:41 UTC,4037.10009765625,4037.10009765625,4034.0,4034.800048828125,76,2025-11-18 00:41
2025-11-18 00:42 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:42 UTC,,,,,,,2025-11-18 00:42
2025-11-18 00:42 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:42 UTC,,,,,,,2025-11-18 00:42
2025-11-18 00:42 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:42 UTC,4034.39990234375,4035.199951171875,4033.5,4033.5,47,2025-11-18 00:42
2025-11-18 00:43 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:43 UTC,,,,,,,2025-11-18 00:43
2025-11-18 00:43 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:43 UTC,,,,,,,2025-11-18 00:43
2025-11-18 00:43 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:43 UTC,4033.300048828125,4036.199951171875,4032.60009765625,4035.60009765625,84,2025-11-18 00:43
2025-11-18 00:44 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:44 UTC,,,,,,,2025-11-18 00:44
2025-11-18 00:44 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:44 UTC,,,,,,,2025-11-18 00:44
2025-11-18 00:44 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:44 UTC,4035.300048828125,4037.10009765625,4035.0,4036.699951171875,33,2025-11-18 00:44
2025-11-18 00:45 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:45 UTC,,,,,,,2025-11-18 00:45
2025-11-18 00:45 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:45 UTC,,,,,,,2025-11-18 00:45
2025-11-18 00:45 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:45 UTC,4036.10009765625,4036.5,4034.300048828125,4036.5,59,2025-11-18 00:45
2025-11-18 00:46 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:46 UTC,,,,,,,2025-11-18 00:46
2025-11-18 00:46 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:46 UTC,,,,,,,2025-11-18 00:46
2025-11-18 00:46 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:46 UTC,4036.5,4038.60009765625,4036.199951171875,4038.199951171875,82,2025-11-18 00:46
2025-11-18 00:47 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:47 UTC,,,,,,,2025-11-18 00:47
2025-11-18 00:47 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:47 UTC,,,,,,,2025-11-18 00:47
2025-11-18 00:47 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:47 UTC,4038.199951171875,4038.199951171875,4035.60009765625,4036.300048828125,81,2025-11-18 00:47
2025-11-18 00:48 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:48 UTC,,,,,,,2025-11-18 00:48
2025-11-18 00:48 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:48 UTC,,,,,,,2025-11-18 00:48
2025-11-18 00:48 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:48 UTC,4036.10009765625,4036.10009765625,4033.800048828125,4034.39990234375,57,2025-11-18 00:48
2025-11-18 00:49 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:49 UTC,,,,,,,2025-11-18 00:49
2025-11-18 00:49 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:49 UTC,,,,,,,2025-11-18 00:49
2025-11-18 00:49 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:49 UTC,4034.800048828125,4035.300048828125,4032.39990234375,4032.89990234375,61,2025-11-18 00:49
2025-11-18 00:50 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:50 UTC,,,,,,,2025-11-18 00:50
2025-11-18 00:50 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:50 UTC,,,,,,,2025-11-18 00:50
2025-11-18 00:50 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:50 UTC,4032.800048828125,4034.699951171875,4032.800048828125,4034.39990234375,43,2025-11-18 00:50
2025-11-18 00:51 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:51 UTC,,,,,,,2025-11-18 00:51
2025-11-18 00:51 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:51 UTC,,,,,,,2025-11-18 00:51
2025-11-18 00:51 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:51 UTC,4034.10009765625,4034.60009765625,4032.800048828125,4032.800048828125,40,2025-11-18 00:51
2025-11-18 00:52 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:52 UTC,,,,,,,2025-11-18 00:52
2025-11-18 00:52 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:52 UTC,,,,,,,2025-11-18 00:52
2025-11-18 00:52 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:52 UTC,4032.699951171875,4033.60009765625,4031.800048828125,4033.60009765625,59,2025-11-18 00:52
2025-11-18 00:53 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:53 UTC,,,,,,,2025-11-18 00:53
2025-11-18 00:53 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:53 UTC,,,,,,,2025-11-18 00:53
2025-11-18 00:53 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:53 UTC,4033.300048828125,4034.300048828125,4031.800048828125,4033.5,60,2025-11-18 00:53
2025-11-18 00:54 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:54 UTC,,,,,,,2025-11-18 00:54
2025-11-18 00:54 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:54 UTC,,,,,,,2025-11-18 00:54
2025-11-18 00:54 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:54 UTC,4033.199951171875,4033.199951171875,4031.39990234375,4031.39990234375,22,2025-11-18 00:54
2025-11-18 00:55 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:55 UTC,,,,,,,2025-11-18 00:55
2025-11-18 00:55 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:55 UTC,,,,,,,2025-11-18 00:55
2025-11-18 00:55 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:55 UTC,4031.800048828125,4034.10009765625,4031.800048828125,4033.39990234375,43,2025-11-18 00:55
2025-11-18 00:56 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:56 UTC,,,,,,,2025-11-18 00:56
2025-11-18 00:56 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:56 UTC,,,,,,,2025-11-18 00:56
2025-11-18 00:56 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:56 UTC,4033.60009765625,4034.199951171875,4032.39990234375,4033.699951171875,26,2025-11-18 00:56
2025-11-18 00:57 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:57 UTC,,,,,,,2025-11-18 00:57
2025-11-18 00:57 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:57 UTC,,,,,,,2025-11-18 00:57
2025-11-18 00:57 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:57 UTC,4034.300048828125,4036.60009765625,4034.0,4034.800048828125,76,2025-11-18 00:57
2025-11-18 00:58 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:58 UTC,,,,,,,2025-11-18 00:58
2025-11-18 00:58 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:58 UTC,,,,,,,2025-11-18 00:58
2025-11-18 00:58 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:58 UTC,4034.0,4036.5,4033.800048828125,4036.0,77,2025-11-18 00:58
2025-11-18 00:59 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 00:59 UTC,,,,,,,2025-11-18 00:59
2025-11-18 00:59 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 00:59 UTC,,,,,,,2025-11-18 00:59
2025-11-18 00:59 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 00:59 UTC,4036.39990234375,4041.0,4036.39990234375,4039.800048828125,345,2025-11-18 00:59
2025-11-18 01:00 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:00 UTC,,,,,,,2025-11-18 01:00
2025-11-18 01:00 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:00 UTC,,,,,,,2025-11-18 01:00
2025-11-18 01:00 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:00 UTC,4040.10009765625,4044.10009765625,4037.800048828125,4040.5,541,2025-11-18 01:00
2025-11-18 01:01 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:01 UTC,,,,,,,2025-11-18 01:01
2025-11-18 01:01 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:01 UTC,,,,,,,2025-11-18 01:01
2025-11-18 01:01 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:01 UTC,4040.39990234375,4044.800048828125,4039.5,4040.5,260,2025-11-18 01:01
2025-11-18 01:02 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:02 UTC,,,,,,,2025-11-18 01:02
2025-11-18 01:02 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:02 UTC,,,,,,,2025-11-18 01:02
2025-11-18 01:02 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:02 UTC,4040.5,4042.300048828125,4036.60009765625,4036.800048828125,200,2025-11-18 01:02
2025-11-18 01:03 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:03 UTC,,,,,,,2025-11-18 01:03
2025-11-18 01:03 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:03 UTC,,,,,,,2025-11-18 01:03
2025-11-18 01:03 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:03 UTC,4037.0,4039.89990234375,4035.699951171875,4037.699951171875,192,2025-11-18 01:03
2025-11-18 01:04 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:04 UTC,,,,,,,2025-11-18 01:04
2025-11-18 01:04 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:04 UTC,,,,,,,2025-11-18 01:04
2025-11-18 01:04 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:04 UTC,4039.0,4041.89990234375,4036.60009765625,4041.10009765625,116,2025-11-18 01:04
2025-11-18 01:05 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:05 UTC,,,,,,,2025-11-18 01:05
2025-11-18 01:05 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:05 UTC,,,,,,,2025-11-18 01:05
2025-11-18 01:05 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:05 UTC,4041.0,4042.699951171875,4039.10009765625,4041.89990234375,139,2025-11-18 01:05
2025-11-18 01:06 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:06 UTC,,,,,,,2025-11-18 01:06
2025-11-18 01:06 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:06 UTC,,,,,,,2025-11-18 01:06
2025-11-18 01:06 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:06 UTC,4042.300048828125,4042.699951171875,4038.60009765625,4040.89990234375,104,2025-11-18 01:06
2025-11-18 01:07 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:07 UTC,,,,,,,2025-11-18 01:07
2025-11-18 01:07 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:07 UTC,,,,,,,2025-11-18 01:07
2025-11-18 01:07 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:07 UTC,4041.0,4041.0,4036.60009765625,4036.60009765625,93,2025-11-18 01:07
2025-11-18 01:08 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:08 UTC,,,,,,,2025-11-18 01:08
2025-11-18 01:08 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:08 UTC,,,,,,,2025-11-18 01:08
2025-11-18 01:08 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:08 UTC,4037.10009765625,4037.300048828125,4034.39990234375,4034.39990234375,98,2025-11-18 01:08
2025-11-18 01:09 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:09 UTC,,,,,,,2025-11-18 01:09
2025-11-18 01:09 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:09 UTC,,,,,,,2025-11-18 01:09
2025-11-18 01:09 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:09 UTC,4034.5,4038.300048828125,4034.0,4038.300048828125,86,2025-11-18 01:09
2025-11-18 01:10 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:10 UTC,,,,,,,2025-11-18 01:10
2025-11-18 01:10 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:10 UTC,,,,,,,2025-11-18 01:10
2025-11-18 01:10 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:10 UTC,4037.89990234375,4038.0,4035.800048828125,4037.800048828125,147,2025-11-18 01:10
2025-11-18 01:11 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:11 UTC,,,,,,,2025-11-18 01:11
2025-11-18 01:11 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:11 UTC,,,,,,,2025-11-18 01:11
2025-11-18 01:11 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:11 UTC,4038.10009765625,4040.39990234375,4038.10009765625,4039.199951171875,112,2025-11-18 01:11
2025-11-18 01:12 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:12 UTC,,,,,,,2025-11-18 01:12
2025-11-18 01:12 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:12 UTC,,,,,,,2025-11-18 01:12
2025-11-18 01:12 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:12 UTC,4039.199951171875,4041.10009765625,4038.699951171875,4040.60009765625,57,2025-11-18 01:12
2025-11-18 01:13 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:13 UTC,,,,,,,2025-11-18 01:13
2025-11-18 01:13 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:13 UTC,,,,,,,2025-11-18 01:13
2025-11-18 01:13 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:13 UTC,4041.10009765625,4042.699951171875,4041.10009765625,4041.800048828125,60,2025-11-18 01:13
2025-11-18 01:14 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:14 UTC,,,,,,,2025-11-18 01:14
2025-11-18 01:14 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:14 UTC,,,,,,,2025-11-18 01:14
2025-11-18 01:14 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:14 UTC,4041.699951171875,4042.5,4040.199951171875,4040.199951171875,81,2025-11-18 01:14
2025-11-18 01:15 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:15 UTC,,,,,,,2025-11-18 01:15
2025-11-18 01:15 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:15 UTC,,,,,,,2025-11-18 01:15
2025-11-18 01:15 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:15 UTC,4040.0,4041.199951171875,4039.199951171875,4039.39990234375,31,2025-11-18 01:15
2025-11-18 01:16 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:16 UTC,,,,,,,2025-11-18 01:16
2025-11-18 01:16 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:16 UTC,,,,,,,2025-11-18 01:16
2025-11-18 01:16 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:16 UTC,4039.199951171875,4040.300048828125,4038.60009765625,4039.0,48,2025-11-18 01:16
2025-11-18 01:17 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:17 UTC,,,,,,,2025-11-18 01:17
2025-11-18 01:17 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:17 UTC,,,,,,,2025-11-18 01:17
2025-11-18 01:17 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:17 UTC,4039.60009765625,4041.39990234375,4039.60009765625,4040.60009765625,61,2025-11-18 01:17
2025-11-18 01:18 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:18 UTC,,,,,,,2025-11-18 01:18
2025-11-18 01:18 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:18 UTC,,,,,,,2025-11-18 01:18
2025-11-18 01:18 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:18 UTC,4040.0,4042.10009765625,4040.0,4040.60009765625,38,2025-11-18 01:18
2025-11-18 01:19 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:19 UTC,,,,,,,2025-11-18 01:19
2025-11-18 01:19 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:19 UTC,,,,,,,2025-11-18 01:19
2025-11-18 01:19 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:19 UTC,4040.60009765625,4041.199951171875,4039.0,4039.800048828125,123,2025-11-18 01:19
2025-11-18 01:20 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:20 UTC,,,,,,,2025-11-18 01:20
2025-11-18 01:20 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:20 UTC,,,,,,,2025-11-18 01:20
2025-11-18 01:20 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:20 UTC,4040.0,4042.39990234375,4037.60009765625,4041.5,129,2025-11-18 01:20
2025-11-18 01:21 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:21 UTC,,,,,,,2025-11-18 01:21
2025-11-18 01:21 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:21 UTC,,,,,,,2025-11-18 01:21
2025-11-18 01:21 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:21 UTC,4041.699951171875,4044.300048828125,4041.300048828125,4042.800048828125,245,2025-11-18 01:21
2025-11-18 01:22 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:22 UTC,,,,,,,2025-11-18 01:22
2025-11-18 01:22 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:22 UTC,,,,,,,2025-11-18 01:22
2025-11-18 01:22 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:22 UTC,4043.300048828125,4044.0,4040.199951171875,4040.199951171875,118,2025-11-18 01:22
2025-11-18 01:23 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:23 UTC,,,,,,,2025-11-18 01:23
2025-11-18 01:23 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:23 UTC,,,,,,,2025-11-18 01:23
2025-11-18 01:23 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:23 UTC,4040.89990234375,4041.0,4038.60009765625,4038.60009765625,78,2025-11-18 01:23
2025-11-18 01:24 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:24 UTC,,,,,,,2025-11-18 01:24
2025-11-18 01:24 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:24 UTC,,,,,,,2025-11-18 01:24
2025-11-18 01:24 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:24 UTC,4037.89990234375,4038.800048828125,4037.0,4038.800048828125,121,2025-11-18 01:24
2025-11-18 01:25 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:25 UTC,,,,,,,2025-11-18 01:25
2025-11-18 01:25 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:25 UTC,,,,,,,2025-11-18 01:25
2025-11-18 01:25 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:25 UTC,4038.60009765625,4042.199951171875,4038.199951171875,4040.60009765625,99,2025-11-18 01:25
2025-11-18 01:26 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:26 UTC,,,,,,,2025-11-18 01:26
2025-11-18 01:26 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:26 UTC,,,,,,,2025-11-18 01:26
2025-11-18 01:26 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:26 UTC,4040.39990234375,4040.60009765625,4038.800048828125,4039.39990234375,52,2025-11-18 01:26
2025-11-18 01:27 UTC,BTC-USD,Bitcoin / US Dollar,No data found near 2025-11-18 01:27 UTC,,,,,,,2025-11-18 01:27
2025-11-18 01:27 UTC,ETH-USD,Ethereum / US Dollar,No data found near 2025-11-18 01:27 UTC,,,,,,,2025-11-18 01:27
2025-11-18 01:27 UTC,GC=F,Gold Futures (GC=F),,2025-11-18 01:27 UTC,4039.60009765625,4040.0,4038.0,4038.5,56,2025-11-18 01:27
