requested_timestamp,symbol,name,datetime,open,high,low,close,volume,query_timestamp
2025-11-26 11:07:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:07:00+00:00,86924.1328125,86924.1328125,86924.1328125,86924.1328125,0.0,2025-11-26 11:07:00+00:00
2025-11-26 11:09:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:09:00+00:00,86941.46875,86941.46875,86941.46875,86941.46875,0.0,2025-11-26 11:09:00+00:00
2025-11-26 11:10:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:10:00+00:00,86938.3046875,86938.3046875,86938.3046875,86938.3046875,42041344.0,2025-11-26 11:10:00+00:00
2025-11-26 11:11:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:11:00+00:00,86940.171875,86940.171875,86940.171875,86940.171875,0.0,2025-11-26 11:11:00+00:00
2025-11-26 11:12:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:12:00+00:00,86945.2578125,86945.2578125,86945.2578125,86945.2578125,0.0,2025-11-26 11:12:00+00:00
2025-11-26 11:13:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:13:00+00:00,86949.8203125,86949.8203125,86949.8203125,86949.8203125,391651328.0,2025-11-26 11:13:00+00:00
2025-11-26 11:15:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:15:00+00:00,86954.3515625,86954.3515625,86954.3515625,86954.3515625,0.0,2025-11-26 11:15:00+00:00
2025-11-26 11:16:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:16:00+00:00,86944.828125,86944.828125,86944.828125,86944.828125,254840832.0,2025-11-26 11:16:00+00:00
2025-11-26 11:17:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:17:00+00:00,86911.21875,86911.21875,86911.21875,86911.21875,18198528.0,2025-11-26 11:17:00+00:00
2025-11-26 11:18:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:18:00+00:00,86923.2109375,86923.2109375,86923.2109375,86923.2109375,0.0,2025-11-26 11:18:00+00:00
2025-11-26 11:19:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:19:00+00:00,86930.3125,86930.3125,86930.3125,86930.3125,9375744.0,2025-11-26 11:19:00+00:00
2025-11-26 11:21:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:21:00+00:00,86895.78125,86895.78125,86895.78125,86895.78125,0.0,2025-11-26 11:21:00+00:00
2025-11-26 11:22:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:22:00+00:00,86897.6953125,86897.6953125,86897.6953125,86897.6953125,46796800.0,2025-11-26 11:22:00+00:00
2025-11-26 11:23:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:23:00+00:00,86899.1328125,86899.1328125,86899.1328125,86899.1328125,0.0,2025-11-26 11:23:00+00:00
2025-11-26 11:24:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:24:00+00:00,86894.6015625,86894.6015625,86894.6015625,86894.6015625,73543680.0,2025-11-26 11:24:00+00:00
2025-11-26 11:25:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:25:00+00:00,86880.1484375,86880.1484375,86880.1484375,86880.1484375,131608576.0,2025-11-26 11:25:00+00:00
2025-11-26 11:27:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:27:00+00:00,86892.140625,86892.140625,86892.140625,86892.140625,0.0,2025-11-26 11:27:00+00:00
2025-11-26 11:28:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:28:00+00:00,86889.109375,86889.109375,86889.109375,86889.109375,0.0,2025-11-26 11:28:00+00:00
2025-11-26 11:29:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:29:00+00:00,86866.984375,86866.984375,86866.984375,86866.984375,31051776.0,2025-11-26 11:29:00+00:00
2025-11-26 11:30:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:30:00+00:00,86869.9453125,86869.9453125,86869.9453125,86869.9453125,0.0,2025-11-26 11:30:00+00:00
2025-11-26 11:31:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:31:00+00:00,86877.5390625,86877.5390625,86877.5390625,86877.5390625,26316800.0,2025-11-26 11:31:00+00:00
2025-11-26 11:33:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:33:00+00:00,86907.3125,86907.3125,86907.3125,86907.3125,196608.0,2025-11-26 11:33:00+00:00
2025-11-26 11:34:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:34:00+00:00,86889.3515625,86889.3515625,86889.3515625,86889.3515625,56578048.0,2025-11-26 11:34:00+00:00
2025-11-26 11:35:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:35:00+00:00,86886.328125,86886.328125,86886.328125,86886.328125,0.0,2025-11-26 11:35:00+00:00
2025-11-26 11:37:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:37:00+00:00,86916.53125,86916.53125,86916.53125,86916.53125,79892480.0,2025-11-26 11:37:00+00:00
2025-11-26 11:38:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:38:00+00:00,86902.9765625,86902.9765625,86902.9765625,86902.9765625,5881856.0,2025-11-26 11:38:00+00:00
2025-11-26 11:39:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:39:00+00:00,86894.1015625,86894.1015625,86894.1015625,86894.1015625,0.0,2025-11-26 11:39:00+00:00
2025-11-26 11:40:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:40:00+00:00,86894.0703125,86894.0703125,86894.0703125,86894.0703125,70148096.0,2025-11-26 11:40:00+00:00
2025-11-26 11:41:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:41:00+00:00,86955.5859375,86955.5859375,86955.5859375,86955.5859375,86945792.0,2025-11-26 11:41:00+00:00
2025-11-26 11:42:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:42:00+00:00,86971.390625,86971.390625,86971.390625,86971.390625,29057024.0,2025-11-26 11:42:00+00:00
2025-11-26 11:44:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:44:00+00:00,87042.953125,87042.953125,87042.953125,87042.953125,0.0,2025-11-26 11:44:00+00:00
2025-11-26 11:46:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:46:00+00:00,87055.5,87055.5,87055.5,87055.5,314163200.0,2025-11-26 11:46:00+00:00
2025-11-26 11:47:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:47:00+00:00,87048.984375,87048.984375,87048.984375,87048.984375,0.0,2025-11-26 11:47:00+00:00
2025-11-26 11:48:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:48:00+00:00,87033.1015625,87033.1015625,87033.1015625,87033.1015625,2906013696.0,2025-11-26 11:48:00+00:00
2025-11-26 11:49:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:49:00+00:00,86985.3671875,86985.3671875,86985.3671875,86985.3671875,0.0,2025-11-26 11:49:00+00:00
2025-11-26 11:50:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:50:00+00:00,86955.3515625,86955.3515625,86955.3515625,86955.3515625,2577973248.0,2025-11-26 11:50:00+00:00
2025-11-26 11:51:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:51:00+00:00,86944.90625,86944.90625,86944.90625,86944.90625,0.0,2025-11-26 11:51:00+00:00
2025-11-26 11:52:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:52:00+00:00,86962.671875,86962.671875,86962.671875,86962.671875,671744.0,2025-11-26 11:52:00+00:00
2025-11-26 11:53:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:53:00+00:00,86977.171875,86977.171875,86977.171875,86977.171875,30789632.0,2025-11-26 11:53:00+00:00
2025-11-26 11:55:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:55:00+00:00,87025.8671875,87025.8671875,87025.8671875,87025.8671875,123850752.0,2025-11-26 11:55:00+00:00
2025-11-26 11:56:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:56:00+00:00,87030.6640625,87030.6640625,87030.6640625,87030.6640625,0.0,2025-11-26 11:56:00+00:00
2025-11-26 11:57:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:57:00+00:00,87027.6875,87027.6875,87027.6875,87027.6875,44052480.0,2025-11-26 11:57:00+00:00
2025-11-26 11:58:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 11:58:00+00:00,87031.1640625,87031.1640625,87031.1640625,87031.1640625,0.0,2025-11-26 11:58:00+00:00
2025-11-26 12:00:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:00:00+00:00,87065.8515625,87065.8515625,87065.8515625,87065.8515625,95956992.0,2025-11-26 12:00:00+00:00
2025-11-26 12:01:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:01:00+00:00,87088.8828125,87088.8828125,87088.8828125,87088.8828125,0.0,2025-11-26 12:01:00+00:00
2025-11-26 12:02:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:02:00+00:00,87128.640625,87128.640625,87128.640625,87128.640625,0.0,2025-11-26 12:02:00+00:00
2025-11-26 12:03:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:03:00+00:00,87064.515625,87064.515625,87064.515625,87064.515625,523235328.0,2025-11-26 12:03:00+00:00
2025-11-26 12:05:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:05:00+00:00,86774.4921875,86774.4921875,86774.4921875,86774.4921875,0.0,2025-11-26 12:05:00+00:00
2025-11-26 12:06:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:06:00+00:00,86779.40625,86779.40625,86779.40625,86779.40625,0.0,2025-11-26 12:06:00+00:00
2025-11-26 12:07:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:07:00+00:00,86783.4921875,86783.4921875,86783.4921875,86783.4921875,303480832.0,2025-11-26 12:07:00+00:00
2025-11-26 12:08:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:08:00+00:00,86809.015625,86809.015625,86809.015625,86809.015625,72380416.0,2025-11-26 12:08:00+00:00
2025-11-26 12:10:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:10:00+00:00,86749.5078125,86749.5078125,86749.5078125,86749.5078125,0.0,2025-11-26 12:10:00+00:00
2025-11-26 12:11:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:11:00+00:00,86724.6640625,86724.6640625,86724.6640625,86724.6640625,94265344.0,2025-11-26 12:11:00+00:00
2025-11-26 12:12:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:12:00+00:00,86723.4296875,86723.4296875,86723.4296875,86723.4296875,7032832.0,2025-11-26 12:12:00+00:00
2025-11-26 12:13:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:13:00+00:00,86671.5390625,86671.5390625,86671.5390625,86671.5390625,23851008.0,2025-11-26 12:13:00+00:00
2025-11-26 12:14:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:14:00+00:00,86614.9453125,86614.9453125,86614.9453125,86614.9453125,0.0,2025-11-26 12:14:00+00:00
2025-11-26 12:16:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:16:00+00:00,86563.765625,86563.765625,86563.765625,86563.765625,257724416.0,2025-11-26 12:16:00+00:00
2025-11-26 12:17:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:17:00+00:00,86455.5625,86455.5625,86455.5625,86455.5625,6651904.0,2025-11-26 12:17:00+00:00
2025-11-26 12:18:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:18:00+00:00,86512.0703125,86512.0703125,86512.0703125,86512.0703125,194854912.0,2025-11-26 12:18:00+00:00
2025-11-26 12:19:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:19:00+00:00,86514.8984375,86514.8984375,86514.8984375,86514.8984375,0.0,2025-11-26 12:19:00+00:00
2025-11-26 12:20:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:20:00+00:00,86445.109375,86445.109375,86445.109375,86445.109375,153325568.0,2025-11-26 12:20:00+00:00
2025-11-26 12:21:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:21:00+00:00,86462.5,86462.5,86462.5,86462.5,0.0,2025-11-26 12:21:00+00:00
2025-11-26 12:23:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:23:00+00:00,86406.53125,86406.53125,86406.53125,86406.53125,562434048.0,2025-11-26 12:23:00+00:00
2025-11-26 12:24:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:24:00+00:00,86435.75,86435.75,86435.75,86435.75,1953792.0,2025-11-26 12:24:00+00:00
2025-11-26 12:25:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:25:00+00:00,86458.1640625,86458.1640625,86458.1640625,86458.1640625,41566208.0,2025-11-26 12:25:00+00:00
2025-11-26 12:26:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:26:00+00:00,86480.78125,86480.78125,86480.78125,86480.78125,34418688.0,2025-11-26 12:26:00+00:00
2025-11-26 12:28:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:28:00+00:00,86473.4609375,86473.4609375,86473.4609375,86473.4609375,0.0,2025-11-26 12:28:00+00:00
2025-11-26 12:29:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:29:00+00:00,86498.765625,86498.765625,86498.765625,86498.765625,0.0,2025-11-26 12:29:00+00:00
2025-11-26 12:30:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:30:00+00:00,86499.1171875,86499.1171875,86499.1171875,86499.1171875,0.0,2025-11-26 12:30:00+00:00
2025-11-26 12:31:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:31:00+00:00,86486.4296875,86486.4296875,86486.4296875,86486.4296875,2901291008.0,2025-11-26 12:31:00+00:00
2025-11-26 12:32:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:32:00+00:00,86463.421875,86463.421875,86463.421875,86463.421875,0.0,2025-11-26 12:32:00+00:00
2025-11-26 12:34:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:34:00+00:00,86474.046875,86474.046875,86474.046875,86474.046875,0.0,2025-11-26 12:34:00+00:00
2025-11-26 12:35:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:35:00+00:00,86464.0,86464.0,86464.0,86464.0,61353984.0,2025-11-26 12:35:00+00:00
2025-11-26 12:37:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:37:00+00:00,86516.46875,86516.46875,86516.46875,86516.46875,0.0,2025-11-26 12:37:00+00:00
2025-11-26 12:38:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:38:00+00:00,86553.5703125,86553.5703125,86553.5703125,86553.5703125,0.0,2025-11-26 12:38:00+00:00
2025-11-26 12:39:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:39:00+00:00,86545.515625,86545.515625,86545.515625,86545.515625,0.0,2025-11-26 12:39:00+00:00
2025-11-26 12:40:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:40:00+00:00,86550.6171875,86550.6171875,86550.6171875,86550.6171875,0.0,2025-11-26 12:40:00+00:00
2025-11-26 12:41:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:41:00+00:00,86600.5546875,86600.5546875,86600.5546875,86600.5546875,0.0,2025-11-26 12:41:00+00:00
2025-11-26 12:43:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:43:00+00:00,86649.6015625,86649.6015625,86649.6015625,86649.6015625,23486464.0,2025-11-26 12:43:00+00:00
2025-11-26 12:44:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:44:00+00:00,86635.3046875,86635.3046875,86635.3046875,86635.3046875,25280512.0,2025-11-26 12:44:00+00:00
2025-11-26 12:46:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:46:00+00:00,86640.1640625,86640.1640625,86640.1640625,86640.1640625,166850560.0,2025-11-26 12:46:00+00:00
2025-11-26 12:47:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:47:00+00:00,86651.1015625,86651.1015625,86651.1015625,86651.1015625,0.0,2025-11-26 12:47:00+00:00
2025-11-26 12:48:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:48:00+00:00,86654.71875,86654.71875,86654.71875,86654.71875,84254720.0,2025-11-26 12:48:00+00:00
2025-11-26 12:49:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:49:00+00:00,86668.9296875,86668.9296875,86668.9296875,86668.9296875,0.0,2025-11-26 12:49:00+00:00
2025-11-26 12:51:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:51:00+00:00,86624.046875,86624.046875,86624.046875,86624.046875,302473216.0,2025-11-26 12:51:00+00:00
2025-11-26 12:52:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:52:00+00:00,86630.5625,86630.5625,86630.5625,86630.5625,2424832.0,2025-11-26 12:52:00+00:00
2025-11-26 12:53:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:53:00+00:00,86608.046875,86608.046875,86608.046875,86608.046875,98664448.0,2025-11-26 12:53:00+00:00
2025-11-26 12:55:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:55:00+00:00,86642.1875,86642.1875,86642.1875,86642.1875,0.0,2025-11-26 12:55:00+00:00
2025-11-26 12:56:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:56:00+00:00,86663.0234375,86663.0234375,86663.0234375,86663.0234375,78004224.0,2025-11-26 12:56:00+00:00
2025-11-26 12:57:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:57:00+00:00,86657.5234375,86657.5234375,86657.5234375,86657.5234375,0.0,2025-11-26 12:57:00+00:00
2025-11-26 12:58:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:58:00+00:00,86655.5546875,86655.5546875,86655.5546875,86655.5546875,0.0,2025-11-26 12:58:00+00:00
2025-11-26 12:59:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 12:59:00+00:00,86642.9453125,86642.9453125,86642.9453125,86642.9453125,11157504.0,2025-11-26 12:59:00+00:00
2025-11-26 13:00:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:00:00+00:00,86632.0390625,86632.0390625,86632.0390625,86632.0390625,0.0,2025-11-26 13:00:00+00:00
2025-11-26 13:02:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:02:00+00:00,86640.0703125,86640.0703125,86640.0703125,86640.0703125,0.0,2025-11-26 13:02:00+00:00
2025-11-26 13:03:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:03:00+00:00,86592.2578125,86592.2578125,86592.2578125,86592.2578125,136114176.0,2025-11-26 13:03:00+00:00
2025-11-26 13:04:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:04:00+00:00,86617.0078125,86617.0078125,86617.0078125,86617.0078125,0.0,2025-11-26 13:04:00+00:00
2025-11-26 13:05:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:05:00+00:00,86595.171875,86595.171875,86595.171875,86595.171875,0.0,2025-11-26 13:05:00+00:00
2025-11-26 13:06:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:06:00+00:00,86652.7265625,86652.7265625,86652.7265625,86652.7265625,89063424.0,2025-11-26 13:06:00+00:00
2025-11-26 13:07:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:07:00+00:00,86632.546875,86632.546875,86632.546875,86632.546875,27086848.0,2025-11-26 13:07:00+00:00
2025-11-26 13:09:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:09:00+00:00,86620.453125,86620.453125,86620.453125,86620.453125,0.0,2025-11-26 13:09:00+00:00
2025-11-26 13:10:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:10:00+00:00,86603.7890625,86603.7890625,86603.7890625,86603.7890625,56606720.0,2025-11-26 13:10:00+00:00
2025-11-26 13:11:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:11:00+00:00,86592.671875,86592.671875,86592.671875,86592.671875,15245312.0,2025-11-26 13:11:00+00:00
2025-11-26 13:12:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:12:00+00:00,86614.3984375,86614.3984375,86614.3984375,86614.3984375,0.0,2025-11-26 13:12:00+00:00
2025-11-26 13:13:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:13:00+00:00,86621.203125,86621.203125,86621.203125,86621.203125,0.0,2025-11-26 13:13:00+00:00
2025-11-26 13:15:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:15:00+00:00,86592.75,86592.75,86592.75,86592.75,84041728.0,2025-11-26 13:15:00+00:00
2025-11-26 13:16:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:16:00+00:00,86572.8046875,86572.8046875,86572.8046875,86572.8046875,0.0,2025-11-26 13:16:00+00:00
2025-11-26 13:17:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:17:00+00:00,86618.9453125,86618.9453125,86618.9453125,86618.9453125,9687040.0,2025-11-26 13:17:00+00:00
2025-11-26 13:18:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:18:00+00:00,86624.53125,86624.53125,86624.53125,86624.53125,0.0,2025-11-26 13:18:00+00:00
2025-11-26 13:20:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:20:00+00:00,86638.1796875,86638.1796875,86638.1796875,86638.1796875,138518528.0,2025-11-26 13:20:00+00:00
2025-11-26 13:21:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:21:00+00:00,86728.46875,86728.46875,86728.46875,86728.46875,54525952.0,2025-11-26 13:21:00+00:00
2025-11-26 13:22:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:22:00+00:00,86716.5390625,86716.5390625,86716.5390625,86716.5390625,0.0,2025-11-26 13:22:00+00:00
2025-11-26 13:23:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:23:00+00:00,86699.765625,86699.765625,86699.765625,86699.765625,0.0,2025-11-26 13:23:00+00:00
2025-11-26 13:25:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:25:00+00:00,86709.9375,86709.9375,86709.9375,86709.9375,0.0,2025-11-26 13:25:00+00:00
2025-11-26 13:26:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:26:00+00:00,86720.125,86720.125,86720.125,86720.125,0.0,2025-11-26 13:26:00+00:00
2025-11-26 13:27:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:27:00+00:00,86744.90625,86744.90625,86744.90625,86744.90625,29454336.0,2025-11-26 13:27:00+00:00
2025-11-26 13:29:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:29:00+00:00,86729.859375,86729.859375,86729.859375,86729.859375,18493440.0,2025-11-26 13:29:00+00:00
2025-11-26 13:30:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:30:00+00:00,86732.109375,86732.109375,86732.109375,86732.109375,327991296.0,2025-11-26 13:30:00+00:00
2025-11-26 13:31:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:31:00+00:00,86679.46875,86679.46875,86679.46875,86679.46875,43950080.0,2025-11-26 13:31:00+00:00
2025-11-26 13:32:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:32:00+00:00,86596.171875,86596.171875,86596.171875,86596.171875,0.0,2025-11-26 13:32:00+00:00
2025-11-26 13:33:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:33:00+00:00,86610.21875,86610.21875,86610.21875,86610.21875,0.0,2025-11-26 13:33:00+00:00
2025-11-26 13:34:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:34:00+00:00,86602.484375,86602.484375,86602.484375,86602.484375,163799040.0,2025-11-26 13:34:00+00:00
2025-11-26 13:35:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:35:00+00:00,86599.609375,86599.609375,86599.609375,86599.609375,144322560.0,2025-11-26 13:35:00+00:00
2025-11-26 13:36:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:36:00+00:00,86669.3046875,86669.3046875,86669.3046875,86669.3046875,235683840.0,2025-11-26 13:36:00+00:00
2025-11-26 13:37:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:37:00+00:00,86678.3984375,86678.3984375,86678.3984375,86678.3984375,0.0,2025-11-26 13:37:00+00:00
2025-11-26 13:39:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:39:00+00:00,86861.6015625,86861.6015625,86861.6015625,86861.6015625,280453120.0,2025-11-26 13:39:00+00:00
2025-11-26 13:40:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:40:00+00:00,86913.78125,86913.78125,86913.78125,86913.78125,0.0,2025-11-26 13:40:00+00:00
2025-11-26 13:41:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:41:00+00:00,87009.8828125,87009.8828125,87009.8828125,87009.8828125,0.0,2025-11-26 13:41:00+00:00
2025-11-26 13:42:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:42:00+00:00,87016.1953125,87016.1953125,87016.1953125,87016.1953125,0.0,2025-11-26 13:42:00+00:00
2025-11-26 13:43:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:43:00+00:00,87020.609375,87020.609375,87020.609375,87020.609375,424607744.0,2025-11-26 13:43:00+00:00
2025-11-26 13:44:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:44:00+00:00,86990.6015625,86990.6015625,86990.6015625,86990.6015625,0.0,2025-11-26 13:44:00+00:00
2025-11-26 13:46:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:46:00+00:00,86958.625,86958.625,86958.625,86958.625,0.0,2025-11-26 13:46:00+00:00
2025-11-26 13:47:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:47:00+00:00,86942.0390625,86942.0390625,86942.0390625,86942.0390625,0.0,2025-11-26 13:47:00+00:00
2025-11-26 13:48:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:48:00+00:00,86954.21875,86954.21875,86954.21875,86954.21875,35024896.0,2025-11-26 13:48:00+00:00
2025-11-26 13:49:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:49:00+00:00,86968.5625,86968.5625,86968.5625,86968.5625,132792320.0,2025-11-26 13:49:00+00:00
2025-11-26 13:50:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:50:00+00:00,86961.734375,86961.734375,86961.734375,86961.734375,22220800.0,2025-11-26 13:50:00+00:00
2025-11-26 13:52:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:52:00+00:00,86964.1640625,86964.1640625,86964.1640625,86964.1640625,212262912.0,2025-11-26 13:52:00+00:00
2025-11-26 13:53:00+00:00,BTC-USD,Bitcoin / US Dollar,2025-11-26 13:53:00+00:00,86940.21875,86940.21875,86940.21875,86940.21875,0.0,2025-11-26 13:53:00+00:00
